congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
118,House,22122,54,1,TN,200,,,"HARSHBARGER, Diana",H001086,1960.0,,0.672,-0.081,-89.46906,0.91075,957,35,,0.691,-0.157
118,House,22357,54,5,TN,200,,,"OGLES, Andy",O000175,1971.0,,0.789,-0.39,-67.71892,0.92992,932,34,,0.793,-0.382
118,House,20355,49,26,TX,200,,,"BURGESS, Michael C.",B001248,1950.0,,0.566,-0.166,-167.96787,0.83652,941,71,,0.498,-0.129
118,House,20356,49,31,TX,200,,,"CARTER, John R.",C001051,1941.0,,0.487,0.55,-113.82247,0.86936,813,46,,0.43,0.326
118,House,20529,49,9,TX,100,,,"GREEN, Al",G000553,1947.0,,-0.443,0.268,-100.51874,0.89776,932,32,,-0.523,-0.123
118,House,20530,49,10,TX,200,,,"McCAUL, Michael T.",M001157,1962.0,,0.414,0.162,-139.41142,0.8612,933,57,,0.403,0.251
118,House,20533,49,28,TX,100,,,"CUELLAR, Henry",C001063,1955.0,,-0.227,0.627,-166.11405,0.83738,936,79,,-0.196,0.659
118,House,21360,49,14,TX,200,,,"WEBER, Randy",W000814,1953.0,,0.726,0.01,-73.8404,0.92507,948,29,,0.672,-0.054
118,House,21362,49,20,TX,100,,,"CASTRO, Joaquin",C001091,1974.0,,-0.398,-0.121,-61.04382,0.93335,885,30,,-0.392,-0.474
118,House,21364,49,25,TX,200,,,"WILLIAMS, Roger",W000816,1949.0,,0.595,0.052,-76.61597,0.91716,886,21,,0.643,-0.018
118,House,21365,49,33,TX,100,,,"VEASEY, Marc",V000131,1971.0,,-0.406,0.347,-116.41963,0.88466,950,44,,-0.519,0.854
118,House,21551,49,36,TX,200,,,"BABIN, Brian",B001291,1948.0,,0.712,0.098,-67.36508,0.93041,934,27,,0.716,0.115
118,House,21700,49,19,TX,200,,,"ARRINGTON, Jodey Cook",A000375,1972.0,,0.641,0.009,-124.8989,0.87214,913,44,,0.595,0.059
118,House,21722,49,34,TX,100,,,"GONZALEZ, Vicente Jr.",G000581,1967.0,,-0.383,0.786,-163.0621,0.83854,926,68,,-0.356,0.935
118,House,21758,49,27,TX,200,,,"CLOUD, Michael",C001115,1975.0,,0.683,-0.344,-75.48534,0.92392,954,28,,0.699,-0.431
118,House,21900,49,32,TX,100,,,"ALLRED, Colin",A000376,1983.0,,-0.435,0.733,-94.83924,0.90518,952,49,,-0.459,0.889
118,House,21911,49,2,TX,200,,,"CRENSHAW, Daniel",C001120,1984.0,,0.431,0.279,-131.37698,0.86319,893,57,,0.504,0.53
118,House,21917,49,16,TX,100,,,"ESCOBAR, Veronica",E000299,1969.0,,-0.479,-0.28,-40.22405,0.95695,914,19,,-0.508,-0.178
118,House,21919,49,7,TX,100,,,"FLETCHER, Elizabeth",F000468,1975.0,,-0.474,0.881,-132.0397,0.86985,947,57,,-0.49,0.872
118,House,21922,49,29,TX,100,,,"GARCIA, Sylvia",G000587,1950.0,,-0.784,0.313,-62.02591,0.93514,925,24,,-0.487,-0.226
118,House,21925,49,5,TX,200,,,"GOODEN, Lance",G000589,1982.0,,0.728,-0.069,-100.60045,0.89922,947,34,,0.616,-0.095
118,House,21961,49,21,TX,200,,,"ROY, Charles",R000614,1972.0,,0.8,-0.6,-84.42091,0.91411,940,39,,0.807,-0.591
118,House,22112,49,4,TX,200,,,"FALLON, Pat",F000246,1967.0,,0.716,0.116,-74.65982,0.92341,937,34,,0.723,0.084
118,House,22119,49,23,TX,200,,,"GONZALES, Tony",G000594,1980.0,,0.332,0.266,-127.25471,0.86565,882,49,,0.338,0.251
118,House,22125,49,13,TX,200,,,"JACKSON, Ronny",J000304,1967.0,,0.778,0.149,-67.02659,0.93061,932,25,,0.781,0.128
118,House,22143,49,22,TX,200,,,"NEHLS, Troy E.",N000026,1968.0,,0.608,-0.253,-89.54681,0.90428,890,31,,0.58,-0.369
118,House,22147,49,11,TX,200,,,"PFLUGER, August",P000048,1977.0,,0.637,0.365,-92.58816,0.90769,956,36,,0.586,0.298
118,House,22155,49,24,TX,200,,,"VAN DUYNE, Beth",V000134,1970.0,,0.602,0.012,-83.62899,0.91582,951,33,,0.681,0.082
118,House,22160,49,6,TX,200,,,"ELLZEY, Jake",E000071,1970.0,,0.52,0.634,-134.59188,0.8688,957,71,,0.404,0.146
118,House,22307,49,35,TX,100,,,"CASAR, Greg",C001131,1989.0,,-0.402,-0.873,-40.42753,0.95817,946,16,,-0.397,-0.884
118,House,22312,49,30,TX,100,,,"CROCKETT, Jasmine",C001130,1981.0,,-0.492,-0.198,-41.86414,0.95561,922,14,,-0.496,-0.187
118,House,22315,49,15,TX,200,,,"DE LA CRUZ, Monica",D000594,1974.0,,0.454,0.143,-112.54451,0.88462,918,46,,0.45,0.159
118,House,22328,49,38,TX,200,,,"HUNT, Wesley",H001095,1981.0,,0.602,-0.291,-75.70396,0.90917,795,25,,0.603,-0.288
118,House,22344,49,8,TX,200,,,"LUTTRELL, Morgan",L000603,1975.0,,0.626,-0.015,-101.43481,0.89802,943,41,,0.645,-0.021
118,House,22352,49,1,TX,200,,,"MORAN, Nathaniel",M001224,1974.0,,0.568,0.6,-134.58631,0.86804,951,73,,0.563,0.595
118,House,22364,49,3,TX,200,,,"SELF, Keith",S001224,1953.0,,0.815,-0.182,-86.00545,0.91362,952,39,,0.813,-0.181
118,House,29571,49,37,TX,100,,,"DOGGETT, Lloyd Alton, II",D000399,1946.0,,-0.402,-0.329,-65.525,0.93204,931,25,,-0.392,-0.45
118,House,29573,49,18,TX,100,,,"JACKSON LEE, Sheila",J000032,1950.0,,-0.459,0.121,-34.65994,0.94387,600,15,,-0.389,-0.085
118,House,29759,49,17,TX,200,,,"SESSIONS, Pete",S000250,1955.0,,0.586,0.163,-121.59582,0.87428,905,48,,0.543,0.17
118,House,29762,49,12,TX,200,,,"GRANGER, Kay",G000377,1943.0,,0.403,0.241,-107.21965,0.87729,819,48,,0.455,0.458
118,House,21367,67,2,UT,200,,,"STEWART, Chris",S001192,1960.0,,0.499,0.167,-20.09721,0.94194,336,9,,0.437,0.141
118,House,21755,67,3,UT,200,,,"CURTIS, John R.",C001114,1960.0,,0.446,0.129,-166.99643,0.83367,918,86,,0.382,0.023
118,House,22141,67,1,UT,200,,,"MOORE, Blake D.",M001213,1980.0,,0.365,0.322,-133.99091,0.86832,949,48,,0.392,0.376
118,House,22146,67,4,UT,200,,,"OWENS, Burgess",O000086,1951.0,,0.449,0.167,-153.19745,0.85179,955,90,,0.437,0.125
118,House,22376,67,2,UT,200,,,"MALOY, Celeste",M001228,1981.0,,0.419,0.032,-35.52006,0.90108,341,15,,0.469,0.017
118,House,22301,6,1,VT,100,,,"BALINT, Becca",B001318,1968.0,,-0.453,-0.488,-35.38971,0.9632,944,10,,-0.453,-0.486
118,House,21994,96,0,VI,100,,,"PLASKETT, Stacey E.",P000610,1966.0,,-0.447,0.507,-37.37736,0.91995,448,17,,-0.51,0.682
118,House,20756,40,1,VA,200,,,"WITTMAN, Robert J.",W000804,1959.0,,0.449,0.018,-113.55195,0.88734,950,51,,0.535,0.234
118,House,20952,40,11,VA,100,,,"CONNOLLY, Gerald E. (Gerry)",C001078,1950.0,,-0.308,-0.043,-74.51137,0.92387,941,31,,-0.355,-0.199
118,House,21191,40,9,VA,200,,,"GRIFFITH, H. Morgan",G000568,1958.0,,0.517,-0.355,-220.54013,0.78267,900,100,,0.453,-0.303
118,House,21554,40,8,VA,100,,,"BEYER, Donald Sternoff Jr.",B001292,1950.0,,-0.389,-0.097,-72.36503,0.92575,938,29,,-0.397,-0.225
118,House,21908,40,6,VA,200,,,"CLINE, Benjamin",C001118,1972.0,,0.718,-0.214,-66.1008,0.93326,957,24,,0.725,-0.248
118,House,21966,40,7,VA,100,,,"SPANBERGER, Abigail",S001209,1979.0,,-0.197,0.331,-96.02015,0.90406,952,32,,-0.255,0.269
118,House,21983,40,10,VA,100,,,"WEXTON, Jennifer",W000825,1968.0,,-0.384,0.301,-40.25804,0.95299,836,13,,-0.423,0.184
118,House,22120,40,5,VA,200,,,"GOOD, Bob",G000595,1965.0,,0.8,-0.6,-72.79,0.92526,937,32,,0.763,-0.646
118,House,22335,40,2,VA,200,,,"KIGGANS, Jennifer",K000399,1971.0,,0.258,0.421,-96.46283,0.90217,937,30,,0.26,0.403
118,House,22374,40,4,VA,100,,,"MCCLELLAN, Jennifer",M001227,1972.0,,-0.545,0.042,-36.25161,0.95696,824,15,,-0.539,0.034
118,House,39307,40,3,VA,100,,,"SCOTT, Robert C.",S000185,1947.0,,-0.45,-0.002,-73.40402,0.92624,958,35,,-0.402,-0.327
118,House,20145,73,2,WA,100,,,"LARSEN, Richard Ray (Rick)",L000560,1965.0,,-0.364,0.166,-76.71771,0.91907,909,31,,-0.321,-0.144
118,House,20535,73,5,WA,200,,,"McMORRIS RODGERS, Cathy",M001159,1969.0,,0.433,0.106,-115.31669,0.88362,932,51,,0.556,0.303
118,House,21368,73,6,WA,100,,,"KILMER, Derek",K000381,1974.0,,-0.315,0.009,-40.33495,0.95839,949,11,,-0.385,0.246
118,House,21556,73,4,WA,200,,,"NEWHOUSE, Daniel Milton",N000189,1955.0,,0.316,0.341,-82.9633,0.9135,917,32,,0.305,0.398
118,House,21726,73,7,WA,100,,,"JAYAPAL, Pramila",J000298,1965.0,,-0.629,-0.537,-43.02826,0.95512,937,24,,-0.462,-0.789
118,House,21962,73,8,WA,100,,,"SCHRIER, Kim",S001216,1968.0,,-0.282,0.429,-78.34588,0.92076,949,31,,-0.254,0.376
118,House,22153,73,10,WA,100,,,"STRICKLAND, Marilyn",S001159,1962.0,,-0.448,0.398,-40.30068,0.95808,941,16,,-0.457,0.373
118,House,22358,73,3,WA,100,,,"PEREZ, Marie Gluesenkamp",G000600,1988.0,,-0.09,0.294,-239.7084,0.77802,955,96,,-0.101,0.327
118,House,29768,73,9,WA,100,,,"SMITH, Adam",S000510,1965.0,,-0.29,-0.162,-50.03625,0.94843,945,18,,-0.527,0.09
118,House,31101,73,1,WA,100,,,"DelBENE, Suzan K.",D000617,1962.0,,-0.291,-0.201,-42.97399,0.95604,956,17,,-0.355,-0.153
118,House,21557,56,2,WV,200,,,"MOONEY, Alex X.",M001195,1971.0,,0.566,-0.239,-68.55909,0.92405,868,22,,0.651,-0.314
118,House,21946,56,1,WV,200,,,"MILLER, Carol",M001205,1950.0,,0.521,0.119,-102.09463,0.89708,940,52,,0.606,0.13
118,House,20537,25,4,WI,100,,,"MOORE, Gwendolynne S. (Gwen)",M001160,1951.0,,-0.521,-0.276,-52.2591,0.9446,917,20,,-0.424,-0.484
118,House,21370,25,2,WI,100,,,"POCAN, Mark",P000607,1964.0,,-0.524,-0.563,-36.22398,0.96123,916,15,,-0.443,-0.608
118,House,21559,25,6,WI,200,,,"GROTHMAN, Glenn",G000576,1955.0,,0.596,-0.198,-136.26753,0.86572,945,70,,0.623,0.011
118,House,21720,25,8,WI,200,,,"GALLAGHER, Michael",G000579,1984.0,,0.437,0.033,-108.11404,0.8701,777,41,,0.508,0.193
118,House,21970,25,1,WI,200,,,"STEIL, Bryan",S001213,1981.0,,0.416,0.071,-99.46484,0.90089,953,35,,0.436,0.153
118,House,21989,25,7,WI,200,,,"TIFFANY, Thomas P.",T000165,1957.0,,0.639,-0.247,-85.42097,0.91409,951,33,,0.662,-0.283
118,House,22115,25,5,WI,200,,,"FITZGERALD, Scott",F000471,1963.0,,0.596,0.085,-92.02586,0.90814,955,44,,0.578,-0.004
118,House,22370,25,3,WI,200,,,"VAN ORDEN, Derrick",V000135,1969.0,,0.378,-0.02,-165.85019,0.83698,932,77,,0.37,-0.002
118,House,22325,68,1,WY,200,,,"HAGEMAN, Harriet",H001096,1962.0,,0.658,-0.349,-77.55121,0.92097,942,32,,0.659,-0.342
